Date,Open,High,Low,Close,Adj Close,Volume
2018-06-22,298.100006,302.700012,295.500000,300.850006,294.756256,788342
2018-06-25,299.899994,300.200012,288.450012,289.450012,283.587158,1722515
2018-06-26,287.399994,288.799988,284.750000,288.000000,282.166534,587201
2018-06-27,288.500000,288.500000,273.799988,278.899994,273.250824,985224
2018-06-28,278.799988,278.799988,268.299988,271.149994,265.657806,2296370
2018-06-29,272.000000,276.000000,269.700012,275.500000,269.919708,1165082
2018-07-02,275.000000,279.950012,271.200012,277.450012,271.830231,6089708
2018-07-03,275.000000,276.649994,272.399994,272.950012,267.421387,507326
2018-07-04,273.149994,274.450012,271.000000,273.200012,267.666321,351119
2018-07-05,273.500000,275.350006,270.750000,271.600006,266.098724,325420
2018-07-06,270.149994,271.950012,267.049988,270.000000,264.531097,1900946
2018-07-09,272.100006,274.350006,270.149994,271.250000,265.755798,513734
2018-07-10,272.000000,275.850006,272.000000,273.399994,267.862213,1687978
2018-07-11,275.000000,277.000000,267.500000,268.850006,263.404388,665879
2018-07-12,271.000000,273.649994,269.450012,272.399994,266.882477,2584914
2018-07-13,272.399994,273.299988,266.200012,268.049988,262.620605,766377
2018-07-16,266.700012,266.950012,256.500000,259.299988,254.047867,918495
2018-07-17,260.950012,267.350006,260.049988,266.299988,260.906067,784018
2018-07-18,266.750000,267.100006,261.149994,262.600006,257.280975,1792519
2018-07-19,262.500000,264.399994,259.500000,261.200012,255.909363,542091
2018-07-20,261.950012,267.600006,261.950012,266.000000,260.612122,4256171
2018-07-23,265.000000,275.700012,265.000000,274.850006,270.810028,473835
2018-07-24,274.899994,277.850006,273.250000,274.500000,271.949280,362077
2018-07-25,274.049988,276.549988,272.450012,274.600006,272.048370,319308
2018-07-26,275.000000,286.399994,273.200012,285.799988,283.144287,2266110
2018-07-27,285.000000,294.899994,282.500000,293.299988,290.574585,1134975
2018-07-30,298.200012,308.350006,294.500000,307.250000,304.394989,2931402
2018-07-31,306.700012,308.299988,302.250000,303.950012,301.125671,860279
2018-08-01,302.000000,305.399994,296.299988,299.049988,296.271179,421412
2018-08-02,296.100006,300.549988,294.049988,297.850006,295.082336,962691
2018-08-03,300.000000,306.649994,297.799988,304.799988,301.967712,4618326
2018-08-06,311.000000,317.799988,307.000000,315.049988,312.122498,2878151
2018-08-07,315.149994,318.000000,310.500000,313.100006,310.190613,858817
2018-08-08,313.100006,319.649994,308.350006,318.200012,315.243225,861113
2018-08-09,320.000000,345.500000,319.600006,332.950012,329.856171,3378382
2018-08-10,333.049988,339.750000,325.450012,328.149994,325.100800,1331791
2018-08-13,322.000000,327.350006,321.950012,325.250000,322.227722,624199
2018-08-14,324.600006,333.500000,324.600006,332.299988,329.212219,684325
2018-08-16,330.899994,339.149994,328.850006,334.450012,331.342285,1073572
2018-08-17,336.549988,342.299988,336.000000,340.049988,336.890198,852257
2018-08-20,341.000000,342.350006,337.000000,338.350006,335.205994,566096
2018-08-21,338.350006,341.600006,334.049988,338.899994,335.750885,661042
2018-08-23,337.899994,338.700012,334.899994,336.899994,333.769470,1930659
2018-08-24,335.799988,335.799988,327.450012,330.100006,328.495239,995390
2018-08-27,331.250000,342.049988,331.250000,339.899994,338.247589,2077202
2018-08-28,341.100006,343.600006,336.399994,338.850006,337.202698,543884
2018-08-29,338.000000,342.649994,336.049988,340.649994,338.993927,461604
2018-08-30,339.899994,345.450012,337.700012,344.399994,342.725708,694873
2018-08-31,345.799988,346.899994,338.700012,342.649994,340.984192,664244
2018-09-03,342.700012,345.000000,332.600006,334.049988,332.426025,527960
2018-09-04,335.799988,336.750000,327.049988,328.299988,326.703979,519844
2018-09-05,328.649994,331.350006,325.000000,329.950012,328.345978,513412
2018-09-06,330.600006,331.299988,325.850006,328.450012,326.853271,423318
2018-09-07,328.799988,336.350006,322.799988,335.049988,333.421173,968603
2018-09-10,331.799988,335.700012,328.000000,333.049988,331.430908,1531813
2018-09-11,333.649994,336.700012,325.149994,326.600006,325.012268,513652
2018-09-12,326.600006,327.700012,318.500000,323.100006,321.529297,617655
2018-09-14,326.200012,329.250000,324.250000,328.149994,326.554718,539726
2018-09-17,328.000000,328.000000,321.549988,325.450012,323.867859,498702
2018-09-18,324.899994,327.850006,317.700012,318.700012,317.150665,361416
2018-09-19,319.000000,324.700012,316.850006,320.850006,319.290192,1931863
2018-09-21,323.899994,333.399994,302.799988,317.799988,316.255005,1558598
2018-09-24,318.000000,318.000000,305.750000,308.750000,307.249023,798402
2018-09-25,307.899994,313.750000,300.299988,310.149994,308.642212,1761836
2018-09-26,315.000000,315.000000,305.250000,312.500000,310.980804,815265
2018-09-27,315.000000,316.149994,305.049988,306.649994,305.159241,1788349
2018-09-28,307.000000,311.250000,301.700012,305.000000,303.517273,685280
2018-10-01,305.299988,315.549988,300.500000,314.149994,312.622772,1011967
2018-10-03,312.000000,314.299988,302.649994,303.600006,302.124084,903873
2018-10-04,300.000000,320.899994,294.799988,315.950012,314.414032,3662753
2018-10-05,316.500000,321.100006,298.799988,306.600006,305.109497,2341786
2018-10-08,306.600006,313.500000,298.500000,310.750000,309.239288,1605247
2018-10-09,312.899994,312.899994,303.399994,306.100006,304.611908,940477
2018-10-10,307.899994,322.600006,305.000000,318.899994,317.349670,987426
2018-10-11,310.000000,315.299988,305.899994,311.600006,310.085175,844271
2018-10-12,313.250000,324.000000,313.250000,318.799988,317.250153,927516
2018-10-15,318.799988,318.799988,309.600006,313.200012,311.677429,732968
2018-10-16,314.500000,323.000000,314.049988,321.049988,319.489197,1904410
2018-10-17,325.000000,327.799988,311.899994,314.700012,313.170135,1170712
2018-10-19,314.700012,321.549988,310.299988,314.899994,313.369141,658068
2018-10-22,319.600006,329.649994,316.399994,327.000000,325.410309,1590774
2018-10-23,322.700012,328.600006,318.700012,321.700012,320.136078,768993
2018-10-24,328.100006,329.799988,316.799988,323.950012,322.375153,892667
2018-10-25,319.799988,321.850006,311.950012,319.700012,318.145813,917895
2018-10-26,320.799988,323.399994,313.100006,315.049988,313.518402,955850
2018-10-29,328.899994,352.049988,326.649994,349.149994,347.452606,4672294
2018-10-30,348.899994,353.799988,343.000000,345.899994,344.218414,1908371
2018-10-31,344.149994,356.299988,335.000000,355.100006,353.373718,1669791
2018-11-01,356.100006,358.399994,351.299988,353.399994,351.681976,774468
2018-11-02,356.500000,357.649994,352.000000,354.299988,352.577576,5770969
2018-11-05,351.600006,351.799988,347.799988,349.799988,348.099457,1642203
2018-11-06,349.799988,358.100006,347.649994,353.200012,351.482941,775936
2018-11-07,356.850006,357.250000,354.700012,356.000000,354.269318,199246
2018-11-09,357.049988,357.799988,352.700012,355.799988,354.070282,568619
2018-11-12,357.799988,358.000000,351.750000,352.299988,350.587280,560641
2018-11-13,348.000000,362.000000,348.000000,360.899994,359.145477,873474
2018-11-14,363.600006,369.500000,361.399994,366.600006,364.817810,1470867
2018-11-15,365.000000,374.750000,362.000000,369.600006,367.803223,1269746
2018-11-16,371.000000,375.250000,365.500000,367.399994,365.613892,981628
2018-11-19,370.000000,370.450012,360.750000,362.500000,360.737701,485938
2018-11-20,362.549988,365.500000,354.850006,358.000000,356.259613,746089
2018-11-21,356.000000,360.200012,353.049988,356.799988,355.065430,662309
2018-11-22,359.149994,359.250000,351.000000,351.950012,350.239014,1295026
2018-11-26,355.899994,357.750000,350.750000,356.500000,354.766907,687664
2018-11-27,356.500000,356.500000,351.700012,354.350006,352.627350,560847
2018-11-28,357.700012,361.450012,353.500000,359.049988,357.304474,856921
2018-11-29,362.399994,366.200012,360.149994,362.250000,360.488922,804496
2018-11-30,363.549988,364.799988,354.049988,355.000000,353.274200,713925
2018-12-03,359.799988,359.799988,352.299988,355.500000,353.771759,559877
2018-12-04,352.350006,359.200012,352.350006,358.000000,356.259613,527262
2018-12-05,355.799988,356.000000,349.700012,351.100006,349.393127,553546
2018-12-06,349.399994,349.899994,343.500000,347.549988,345.860382,575568
2018-12-07,349.899994,353.000000,345.649994,352.149994,350.438019,756168
2018-12-10,347.000000,349.549988,344.350006,346.350006,344.666260,472824
2018-12-11,338.000000,344.450012,335.899994,342.750000,341.083710,1040638
2018-12-12,344.399994,351.500000,339.500000,350.399994,348.696533,2410005
2018-12-13,352.149994,354.149994,347.000000,349.299988,347.601868,692476
2018-12-14,349.899994,354.000000,349.350006,352.100006,350.388275,692819
2018-12-17,352.000000,360.000000,351.950012,358.000000,356.259613,606882
2018-12-18,358.000000,362.750000,354.549988,362.350006,360.588440,7145339
2018-12-19,364.649994,369.250000,361.049988,366.600006,364.817810,615426
2018-12-20,363.799988,365.600006,361.299988,362.250000,360.488922,615997
2018-12-21,362.850006,363.500000,351.299988,353.350006,351.632233,1584031
2018-12-24,353.700012,357.049988,351.750000,353.299988,351.582458,290654
2018-12-26,351.750000,356.500000,348.000000,355.350006,353.622498,479217
2018-12-27,357.299988,360.700012,354.750000,355.399994,353.672241,263706
2018-12-28,357.350006,362.750000,357.350006,361.049988,359.294739,381486
2018-12-31,361.600006,363.600006,359.350006,360.000000,358.249878,403731
2019-01-01,362.000000,364.850006,356.500000,363.649994,361.882141,257616
2019-01-02,362.649994,367.950012,360.450012,364.350006,362.578735,716589
2019-01-03,365.000000,367.350006,362.000000,363.250000,361.484070,589568
2019-01-04,361.500000,368.549988,358.049988,365.549988,363.772888,714180
2019-01-07,368.299988,370.899994,366.549988,367.500000,365.713409,578260
2019-01-08,367.899994,381.600006,366.750000,380.200012,378.351685,1032984
2019-01-09,382.100006,383.350006,375.899994,382.000000,380.142914,1057917
2019-01-10,380.100006,382.100006,376.200012,379.700012,377.854126,443205
2019-01-11,380.799988,381.000000,375.250000,378.549988,376.709686,941283
2019-01-14,378.399994,378.399994,372.700012,373.399994,371.584717,557428
2019-01-15,374.899994,375.350006,370.450012,372.549988,370.738831,4222659
2019-01-16,372.500000,379.450012,372.500000,375.100006,373.276489,837191
2019-01-17,376.000000,377.950012,372.600006,373.350006,371.534973,3274921
2019-01-18,374.200012,376.500000,370.049988,371.899994,370.092010,2567765
2019-01-21,372.000000,376.200012,370.250000,371.250000,369.445190,3200794
2019-01-22,369.100006,372.500000,366.149994,369.000000,367.206116,1645475
2019-01-23,369.700012,373.500000,366.399994,367.649994,365.862671,257812
2019-01-24,365.000000,368.450012,361.700012,365.000000,363.225586,1638200
2019-01-25,361.250000,364.450012,354.500000,357.100006,355.363983,2252490
2019-01-28,354.200012,354.899994,336.850006,343.450012,341.780365,1647313
2019-01-29,344.850006,350.500000,341.600006,346.899994,345.213562,693728
2019-01-30,351.000000,368.049988,351.000000,365.250000,363.474365,3349570
2019-01-31,372.700012,376.600006,354.100006,364.250000,362.479218,2786034
2019-02-01,364.000000,365.700012,348.700012,354.500000,352.776642,1192940
2019-02-04,351.600006,356.700012,346.000000,354.600006,352.876160,902313
2019-02-05,354.950012,355.500000,348.899994,352.350006,350.637054,418855
2019-02-06,353.000000,361.500000,353.000000,358.899994,357.155212,600716
2019-02-07,359.000000,361.549988,356.500000,358.750000,357.005951,978317
2019-02-08,353.100006,357.799988,350.799988,354.899994,353.174683,339569
2019-02-11,355.000000,355.000000,348.600006,349.299988,347.601868,1719251
2019-02-12,349.850006,352.000000,343.250000,344.450012,342.775482,977291
2019-02-14,340.700012,346.500000,336.250000,343.100006,341.432068,2089201
2019-02-15,344.350006,347.700012,340.549988,342.000000,340.337372,1198588
2019-02-18,341.549988,343.049988,337.200012,338.549988,336.904144,938255
2019-02-19,340.299988,350.399994,339.850006,343.350006,341.680847,806016
2019-02-20,344.149994,347.649994,342.350006,345.200012,343.521851,888843
2019-02-21,346.000000,354.700012,346.000000,350.399994,348.696533,1173477
2019-02-22,351.950012,353.950012,351.399994,351.750000,350.039978,784388
2019-02-25,353.450012,357.399994,352.750000,355.500000,353.771759,792990
2019-02-26,352.100006,352.500000,346.799988,348.100006,346.407745,1984065
2019-02-27,350.549988,354.600006,343.350006,345.799988,344.118896,1595231
2019-02-28,348.250000,350.899994,345.000000,348.799988,347.104309,1140282
2019-03-01,351.799988,354.899994,350.100006,353.500000,351.781494,2973739
2019-03-05,355.000000,363.350006,352.850006,362.350006,360.588440,1596215
2019-03-06,364.149994,372.649994,364.149994,371.600006,369.793488,2540748
2019-03-07,372.000000,373.950012,368.450012,370.399994,368.599304,1104238
2019-03-08,370.399994,373.200012,367.750000,370.149994,368.350525,1996572
2019-03-11,370.799988,378.200012,370.149994,375.899994,374.072571,1227627
2019-03-12,378.500000,389.000000,377.149994,388.200012,386.312805,3821305
2019-03-13,384.000000,393.149994,384.000000,391.850006,389.945038,1743996
2019-03-14,392.000000,393.000000,386.950012,387.899994,386.014252,919995
2019-03-15,388.100006,398.299988,388.100006,395.700012,393.776337,1665954
2019-03-18,395.600006,399.799988,393.500000,397.799988,395.866119,2570521
2019-03-19,397.500000,400.600006,394.000000,398.149994,396.214417,822026
2019-03-20,398.000000,398.149994,392.399994,393.000000,391.089447,1776349
2019-03-22,394.000000,396.100006,390.000000,391.600006,389.696259,974602
2019-03-25,388.899994,388.899994,382.600006,383.500000,381.635620,894525
2019-03-26,384.250000,395.149994,383.649994,394.049988,392.134308,1562759
2019-03-27,395.000000,397.899994,389.600006,393.299988,391.387970,1514605
2019-03-28,392.799988,401.250000,392.799988,400.000000,398.055420,857103
2019-04-01,402.000000,409.299988,396.700012,398.750000,396.811493,1030529
2019-04-02,399.000000,399.850006,393.500000,397.450012,395.517822,378663
2019-04-03,398.000000,402.850006,390.899994,392.399994,390.492340,524888
2019-04-04,393.299988,395.500000,387.350006,388.500000,386.611328,566566
2019-04-05,391.899994,392.950012,385.600006,390.500000,388.601593,307924
2019-04-08,392.000000,392.000000,385.100006,387.149994,385.267883,404741
2019-04-09,387.100006,398.350006,387.100006,396.899994,394.970490,706478
2019-04-10,396.899994,398.600006,392.500000,393.700012,391.786041,397441
2019-04-11,394.350006,395.000000,387.750000,390.100006,388.203552,240071
2019-04-12,391.049988,395.250000,388.850006,394.450012,392.532440,292483
2019-04-15,394.899994,396.899994,391.500000,392.750000,390.840668,4245329
2019-04-16,396.600006,408.500000,396.600006,406.799988,404.822357,1022196
2019-04-18,408.600006,410.649994,402.549988,404.899994,402.931610,703460
2019-04-22,404.299988,404.299988,393.200012,394.600006,392.681702,329439
2019-04-23,399.950012,399.950012,393.850006,396.350006,394.423187,468255
2019-04-24,396.500000,402.250000,393.000000,401.049988,399.100311,446111
2019-04-25,401.899994,402.250000,394.299988,395.350006,393.428040,324744
2019-04-26,398.600006,408.200012,394.250000,407.399994,405.419434,546628
2019-04-30,407.399994,409.750000,403.250000,407.750000,405.767761,711549
2019-05-02,404.600006,405.149994,393.500000,394.600006,392.681702,4038409
2019-05-03,397.450012,405.250000,394.750000,401.850006,399.896423,745592
2019-05-06,398.000000,404.850006,394.450012,401.399994,399.448608,835255
2019-05-07,400.899994,407.399994,384.000000,386.250000,384.372284,2015410
2019-05-08,386.000000,390.100006,380.049988,381.850006,379.993652,1092334
2019-05-09,382.000000,385.600006,377.500000,381.450012,379.595612,662116
2019-05-10,384.000000,389.000000,382.350006,384.799988,382.929321,577186
2019-05-13,386.799988,386.799988,375.049988,376.200012,374.371155,512635
2019-05-14,377.600006,387.549988,376.549988,380.799988,378.948730,2408607
2019-05-15,383.450012,384.450012,376.000000,377.049988,375.216980,618094
2019-05-16,379.000000,385.000000,377.500000,381.799988,379.943878,645546
2019-05-17,381.799988,392.100006,381.100006,390.299988,388.402557,1500858
2019-05-20,404.000000,414.000000,402.000000,407.799988,405.817505,1534032
2019-05-21,408.149994,410.950012,397.850006,400.350006,398.403717,668372
2019-05-22,402.000000,408.350006,401.200012,405.500000,403.528687,530801
2019-05-23,412.200012,427.700012,407.700012,410.600006,408.603882,2077341
2019-05-24,413.899994,433.549988,413.000000,431.500000,429.402283,1956298
2019-05-27,431.700012,437.899994,430.000000,435.200012,433.084290,807690
2019-05-28,435.000000,437.799988,428.549988,434.500000,432.387695,512597
2019-05-29,429.899994,430.049988,421.799988,422.899994,420.844086,628947
2019-05-30,422.950012,427.899994,420.000000,426.450012,424.376862,388339
2019-05-31,429.500000,430.299988,414.549988,423.399994,421.341644,578483
2019-06-03,422.549988,426.250000,419.600006,422.850006,420.794342,491149
2019-06-04,416.000000,422.750000,416.000000,418.950012,416.913300,394255
2019-06-06,416.500000,417.899994,410.399994,411.600006,409.599030,478826
2019-06-07,413.750000,418.399994,407.850006,416.850006,414.823517,793212
2019-06-10,419.399994,422.750000,412.850006,415.899994,413.878113,415237
2019-06-11,419.350006,423.899994,413.149994,421.450012,419.401154,415098
2019-06-12,422.500000,422.500000,414.899994,418.000000,415.967926,300730
2019-06-13,416.000000,422.100006,415.399994,420.000000,417.958191,223823
2019-06-14,420.000000,421.649994,416.200012,417.899994,415.868408,310682
2019-06-17,418.200012,419.750000,413.399994,414.399994,412.385406,369526
2019-06-18,415.049988,425.899994,415.049988,422.200012,420.147491,637260
2019-06-19,425.000000,426.000000,417.399994,419.899994,417.858673,749194
2019-06-20,420.149994,434.500000,419.600006,433.350006,431.243286,994795
2019-06-21,432.950012,435.200012,428.750000,430.850006,428.755432,462361
2019-06-24,431.500000,433.649994,428.549988,429.600006,427.511536,255608
2019-06-25,429.600006,434.500000,424.799988,433.649994,431.541809,315695
2019-06-26,432.799988,439.950012,432.350006,438.600006,436.467773,355800
2019-06-27,439.799988,443.850006,437.899994,440.750000,438.607300,471026
2019-06-28,439.799988,440.549988,433.649994,437.250000,435.124329,260715
2019-07-01,439.700012,441.950012,437.549988,438.649994,436.517517,265619
2019-07-02,439.899994,439.899994,433.700012,436.799988,434.676514,186156
2019-07-03,437.149994,440.100006,434.299988,436.000000,433.880432,198559
2019-07-04,436.100006,441.399994,434.100006,435.950012,433.830688,257994
2019-07-05,436.200012,439.850006,432.950012,436.250000,434.129211,1028726
2019-07-08,434.500000,435.000000,422.350006,425.899994,423.829529,561500
2019-07-09,429.850006,429.850006,424.799988,428.649994,426.566132,348695
2019-07-10,429.149994,432.799988,427.299988,430.950012,428.854980,969273
2019-07-11,431.350006,432.799988,425.000000,426.700012,424.625641,323567
2019-07-12,426.700012,432.500000,423.899994,427.049988,424.973907,360772
2019-07-15,427.450012,428.299988,421.750000,422.399994,420.346497,460987
2019-07-16,422.000000,430.399994,421.200012,424.549988,422.486053,2614158
2019-07-17,424.049988,426.899994,422.649994,424.700012,422.635345,535222
2019-07-18,425.799988,425.899994,417.700012,418.700012,416.664520,697048
2019-07-19,419.500000,420.049988,408.549988,410.100006,408.106323,1758980
2019-07-22,410.799988,413.149994,404.200012,411.700012,410.700012,585769
2019-07-23,413.450012,416.000000,409.799988,412.250000,412.250000,537790
2019-07-24,412.250000,412.500000,401.899994,408.549988,408.549988,591818
2019-07-25,410.100006,413.950012,405.299988,409.049988,409.049988,727187
2019-07-26,409.299988,419.399994,408.700012,415.500000,415.500000,797930
2019-07-29,432.500000,434.700012,425.500000,429.299988,429.299988,3534085
2019-07-30,430.799988,438.750000,422.799988,424.950012,424.950012,899925
2019-07-31,423.000000,430.250000,421.399994,424.500000,424.500000,6241094
2019-08-01,423.700012,426.200012,410.799988,417.149994,417.149994,1634613
2019-08-02,414.799988,418.000000,405.500000,410.750000,410.750000,2670096
2019-08-05,403.500000,406.250000,396.000000,402.600006,402.600006,3674004
2019-08-06,400.600006,411.549988,400.600006,410.399994,410.399994,1896873
2019-08-07,409.000000,415.000000,406.450012,408.399994,408.399994,1323359
2019-08-08,412.000000,416.549988,404.200012,414.600006,414.600006,3043761
2019-08-09,416.000000,422.399994,414.600006,420.399994,420.399994,1004451
2019-08-13,419.500000,421.799988,409.250000,410.500000,410.500000,1018773
2019-08-14,413.799988,422.200012,411.750000,417.350006,417.350006,576086
2019-08-16,417.149994,420.049988,412.200012,419.149994,419.149994,568793
2019-08-19,421.000000,427.600006,420.299988,423.399994,423.399994,390115
2019-08-20,421.600006,423.000000,412.700012,417.149994,417.149994,633944
2019-08-21,414.350006,418.850006,410.750000,412.200012,412.200012,534561
2019-08-22,411.200012,412.399994,397.899994,399.149994,399.149994,925741
2019-08-23,390.000000,403.000000,385.799988,395.750000,395.750000,2095991
2019-08-26,408.600006,413.500000,393.000000,411.950012,411.950012,777758
2019-08-27,413.700012,420.399994,411.600006,418.700012,418.700012,802061
2019-08-28,418.899994,418.899994,409.799988,413.049988,413.049988,273051
2019-08-29,411.700012,411.700012,399.500000,404.700012,404.700012,859264
2019-08-30,408.399994,412.799988,402.799988,410.399994,410.399994,706386
2019-09-03,407.950012,407.950012,391.049988,392.149994,392.149994,1038369
2019-09-04,390.000000,399.600006,390.000000,397.500000,397.500000,1177484
2019-09-05,389.700012,393.899994,388.100006,388.899994,388.899994,916877
2019-09-06,391.899994,394.500000,389.200012,391.500000,391.500000,826329
2019-09-09,392.049988,400.299988,389.500000,394.450012,394.450012,1506832
2019-09-11,395.950012,399.100006,393.350006,394.350006,394.350006,429027
2019-09-12,398.000000,407.049988,398.000000,402.750000,402.750000,838402
2019-09-13,407.799988,414.799988,400.799988,413.250000,413.250000,947216
2019-09-16,409.600006,415.750000,406.899994,411.950012,411.950012,636767
2019-09-17,406.850006,411.850006,398.350006,400.600006,400.600006,571597
2019-09-18,404.899994,404.899994,396.700012,399.149994,399.149994,1635351
2019-09-19,396.000000,396.100006,384.600006,386.549988,386.549988,1255036
2019-09-20,388.299988,423.899994,386.649994,417.350006,417.350006,2814225
2019-09-23,432.000000,450.000000,420.950012,445.200012,445.200012,3738608
2019-09-24,443.000000,448.549988,433.350006,440.850006,440.850006,934280
2019-09-25,440.000000,440.200012,429.700012,434.450012,434.450012,1068558
2019-09-26,437.250000,458.450012,436.500000,452.049988,452.049988,1917849
2019-09-27,449.799988,451.750000,443.750000,449.149994,449.149994,702108
2019-09-30,445.750000,445.750000,431.149994,433.399994,433.399994,3021074
2019-10-01,436.899994,443.100006,416.500000,424.549988,424.549988,1551684
2019-10-03,422.500000,434.049988,422.500000,427.299988,427.299988,878005
2019-10-04,429.899994,430.000000,412.299988,413.750000,413.750000,882431
2019-10-07,416.750000,423.600006,411.600006,416.299988,416.299988,906677
2019-10-09,418.000000,438.399994,417.399994,436.600006,436.600006,1345637
2019-10-10,431.700012,431.700012,420.299988,423.700012,423.700012,759328
2019-10-11,429.399994,433.299988,422.149994,428.399994,428.399994,623567
2019-10-14,430.000000,436.350006,426.100006,428.600006,428.600006,699316
2019-10-15,430.000000,435.299988,428.000000,431.700012,431.700012,380690
2019-10-16,434.100006,439.600006,431.000000,435.299988,435.299988,446614
2019-10-17,435.299988,443.250000,433.750000,440.549988,440.549988,492646
2019-10-18,438.399994,443.549988,435.350006,437.750000,437.750000,515653
2019-10-22,439.000000,458.750000,437.899994,451.149994,451.149994,1155400
2019-10-23,453.399994,459.750000,448.200012,455.649994,455.649994,1012827
2019-10-24,456.500000,458.799988,451.049988,454.649994,454.649994,1257503
2019-10-25,457.600006,470.700012,454.649994,469.100006,469.100006,1506846
2019-10-27,null,null,null,null,null,null
2019-10-29,470.000000,481.950012,467.000000,477.549988,477.549988,1923000
2019-10-30,479.000000,480.000000,470.049988,471.049988,471.049988,929097
2019-10-31,474.500000,476.950012,461.299988,462.850006,462.850006,5397586
2019-11-01,466.899994,467.299988,460.399994,462.100006,462.100006,1754792
2019-11-04,462.600006,472.149994,462.600006,470.350006,470.350006,484849
2019-11-05,472.350006,474.000000,466.799988,468.250000,468.250000,736265
2019-11-06,468.250000,483.899994,464.700012,480.600006,480.600006,749862
2019-11-07,483.000000,483.000000,475.700012,478.700012,478.700012,592658
2019-11-08,480.000000,495.899994,480.000000,489.450012,489.450012,1245272
2019-11-11,487.899994,499.350006,484.600006,496.950012,496.950012,536234
2019-11-13,496.799988,497.450012,483.350006,485.799988,485.799988,635723
2019-11-14,490.299988,499.899994,483.549988,498.750000,498.750000,1107801
2019-11-15,499.000000,509.600006,496.750000,499.299988,499.299988,1093930
2019-11-18,499.299988,504.500000,496.600006,498.250000,498.250000,394836
2019-11-19,498.899994,502.000000,489.799988,493.149994,493.149994,573097
2019-11-20,496.500000,497.950012,492.600006,494.899994,494.899994,363073
2019-11-21,497.000000,503.700012,491.250000,498.250000,498.250000,498413
2019-11-22,501.700012,501.700012,492.049988,496.750000,496.750000,849969
2019-11-25,492.950012,500.000000,491.700012,498.049988,498.049988,366421
2019-11-26,501.799988,517.500000,500.950012,511.100006,511.100006,1550861
2019-11-27,514.500000,516.049988,504.350006,505.649994,505.649994,982750
2019-11-28,508.600006,520.000000,508.149994,519.200012,519.200012,1945449
2019-11-29,516.900024,516.900024,510.399994,511.950012,511.950012,442343
2019-12-02,514.000000,514.000000,507.399994,510.850006,510.850006,378433
2019-12-03,508.000000,511.250000,504.799988,509.000000,509.000000,470991
2019-12-04,510.000000,531.349976,509.549988,529.349976,529.349976,1307862
2019-12-05,533.000000,537.299988,526.200012,527.900024,527.900024,1042840
2019-12-06,530.400024,533.599976,521.650024,524.750000,524.750000,410617
2019-12-09,524.900024,529.250000,522.400024,526.599976,526.599976,352561
2019-12-10,526.900024,530.000000,524.799988,529.150024,529.150024,367771
2019-12-11,529.799988,535.150024,527.250000,533.599976,533.599976,554700
2019-12-12,535.000000,536.950012,529.750000,535.049988,535.049988,556424
2019-12-13,536.500000,542.599976,535.750000,537.400024,537.400024,554166
2019-12-16,539.799988,541.250000,536.799988,538.900024,538.900024,398905
2019-12-17,539.599976,543.150024,538.900024,541.150024,541.150024,201832
2019-12-18,542.799988,543.000000,535.950012,541.599976,541.599976,249069
2019-12-19,540.000000,541.049988,533.700012,540.000000,540.000000,389348
2019-12-20,541.799988,549.500000,540.000000,545.849976,545.849976,438351
2019-12-23,546.000000,549.000000,537.750000,541.450012,541.450012,318946
