Date,Open,High,Low,Close,Adj Close,Volume
2018-05-14,669.000000,669.150024,658.900024,665.500000,611.664795,34279
2018-05-15,664.700012,680.000000,664.700012,670.799988,616.536072,106112
2018-05-16,670.000000,679.200012,670.000000,673.150024,618.695984,50254
2018-05-17,678.000000,680.599976,667.000000,677.200012,622.418335,36261
2018-05-18,678.000000,696.000000,671.599976,690.750000,634.872192,128413
2018-05-21,690.750000,695.150024,679.000000,685.450012,630.000916,62991
2018-05-22,685.450012,689.950012,675.750000,686.200012,630.690186,44459
2018-05-23,685.299988,706.250000,683.700012,698.099976,641.627563,137372
2018-05-24,706.000000,715.000000,697.000000,710.349976,652.886658,145231
2018-05-25,711.549988,718.299988,696.950012,702.450012,645.625732,175970
2018-05-28,722.000000,722.000000,662.750000,675.349976,620.717896,1003536
2018-05-29,678.000000,686.000000,672.000000,676.950012,622.188538,110887
2018-05-30,674.799988,690.400024,674.799988,686.400024,630.874084,116972
2018-05-31,686.950012,715.950012,683.000000,711.950012,654.357178,269626
2018-06-01,711.950012,720.750000,699.000000,701.400024,644.660706,270588
2018-06-04,702.000000,717.000000,695.000000,698.599976,642.087158,114467
2018-06-05,704.000000,714.950012,697.950012,701.700012,644.936401,248431
2018-06-06,703.099976,707.000000,685.799988,692.599976,636.572510,110855
2018-06-07,693.000000,703.700012,683.000000,701.599976,644.844421,171720
2018-06-08,704.099976,720.099976,702.000000,705.799988,648.704712,137359
2018-06-11,713.500000,721.849976,706.150024,714.299988,656.517090,144009
2018-06-12,716.049988,719.049988,706.250000,709.200012,651.829651,107093
2018-06-13,713.099976,715.599976,707.500000,713.450012,655.735901,77496
2018-06-14,711.000000,717.900024,690.049988,698.799988,642.270996,145958
2018-06-15,699.500000,710.799988,695.500000,707.099976,649.899536,61392
2018-06-18,708.500000,714.650024,702.000000,709.900024,652.473083,64766
2018-06-19,708.000000,711.700012,694.000000,695.799988,639.513611,65360
2018-06-20,702.000000,702.000000,687.000000,690.150024,634.320740,90382
2018-06-21,694.950012,702.099976,681.950012,684.650024,629.265625,242964
2018-06-22,681.000000,692.000000,679.549988,690.849976,634.964111,53295
2018-06-25,686.400024,699.900024,686.400024,695.700012,639.421753,56900
2018-06-26,691.049988,699.000000,682.250000,688.349976,632.666260,82119
2018-06-27,695.000000,717.900024,687.500000,714.000000,656.241455,218635
2018-06-28,715.099976,719.450012,660.000000,665.299988,611.480957,295717
2018-06-29,676.099976,676.099976,635.000000,656.450012,603.346863,487323
2018-07-02,655.549988,669.250000,640.750000,656.599976,603.484680,199495
2018-07-03,658.099976,672.000000,655.000000,659.900024,606.517822,205565
2018-07-04,663.000000,666.400024,652.000000,653.049988,600.221863,132244
2018-07-05,660.000000,662.349976,645.549988,646.950012,594.615295,72132
2018-07-06,645.000000,651.000000,633.000000,634.750000,583.402222,295100
2018-07-09,640.049988,648.000000,638.000000,644.349976,592.225647,112454
2018-07-10,650.000000,660.950012,646.250000,649.849976,597.280762,188530
2018-07-11,651.000000,669.900024,651.000000,653.900024,601.003235,295296
2018-07-12,655.099976,663.599976,645.450012,647.700012,595.304688,142153
2018-07-13,640.099976,655.750000,635.500000,640.700012,588.870911,151521
2018-07-16,641.000000,660.500000,640.000000,655.799988,602.749451,140723
2018-07-17,660.000000,664.650024,644.799988,646.200012,593.926086,149687
2018-07-18,654.000000,655.150024,640.549988,646.200012,593.926086,138182
2018-07-19,650.000000,654.000000,639.750000,641.950012,590.019836,73476
2018-07-20,645.000000,661.900024,644.549988,659.049988,605.736511,119247
2018-07-23,655.000000,660.000000,639.599976,646.599976,594.293701,213724
2018-07-24,654.500000,654.700012,638.549988,641.200012,589.330505,200345
2018-07-25,641.099976,646.000000,626.599976,631.500000,580.415161,107049
2018-07-26,619.500000,634.000000,612.500000,631.799988,593.856323,140410
2018-07-27,634.000000,649.000000,623.900024,645.150024,606.404663,303492
2018-07-30,649.000000,659.099976,646.599976,654.599976,615.287109,411125
2018-07-31,660.000000,684.200012,660.000000,680.299988,639.443604,572692
2018-08-01,682.000000,687.400024,673.500000,679.799988,638.973633,429897
2018-08-02,680.000000,683.000000,666.750000,668.900024,628.728333,160133
2018-08-03,675.000000,675.000000,655.500000,662.150024,622.383667,591678
2018-08-06,662.000000,672.549988,662.000000,666.349976,626.331360,120031
2018-08-07,672.950012,674.700012,652.099976,657.250000,617.777954,569724
2018-08-08,657.250000,666.500000,650.099976,654.150024,614.864075,303396
2018-08-09,654.150024,658.450012,644.000000,646.299988,607.485535,450711
2018-08-10,650.000000,650.000000,634.000000,645.799988,607.015564,636873
2018-08-13,646.000000,667.400024,646.000000,658.750000,619.187866,872505
2018-08-14,662.000000,677.700012,660.000000,671.150024,630.843140,1194326
2018-08-16,678.000000,679.950012,664.599976,667.099976,627.036316,387771
2018-08-17,669.400024,689.900024,660.000000,686.799988,645.553284,342474
2018-08-20,685.000000,695.099976,678.900024,685.900024,644.707336,451439
2018-08-21,691.000000,716.500000,691.000000,708.250000,665.715027,709702
2018-08-23,711.950012,738.000000,709.299988,727.049988,683.386047,1906913
2018-08-24,731.700012,736.549988,712.349976,718.250000,675.114502,268966
2018-08-27,720.000000,742.000000,719.000000,737.950012,693.631409,283980
2018-08-28,741.000000,748.799988,732.000000,735.400024,691.234558,151970
2018-08-29,738.000000,740.150024,722.700012,734.150024,690.059631,86451
2018-08-30,735.000000,736.849976,720.299988,729.549988,685.735840,79823
2018-08-31,735.000000,769.750000,731.650024,764.599976,718.680847,311207
2018-09-03,767.000000,776.599976,742.000000,746.450012,701.620911,163334
2018-09-04,754.400024,767.200012,748.000000,762.599976,716.800964,205833
2018-09-05,766.000000,778.450012,757.349976,764.250000,718.351929,294713
2018-09-06,767.450012,779.400024,755.900024,772.700012,726.294434,207149
2018-09-07,773.049988,774.250000,764.349976,770.400024,724.132568,987192
2018-09-10,770.400024,776.000000,758.750000,765.950012,719.949768,101126
2018-09-11,773.000000,773.000000,739.200012,746.700012,701.855896,1806965
2018-09-12,753.400024,753.400024,728.900024,740.299988,695.840271,119947
2018-09-14,727.000000,761.950012,722.299988,760.250000,714.592163,205983
2018-09-17,760.000000,772.000000,755.200012,767.099976,721.030701,112771
2018-09-18,765.000000,775.000000,750.000000,754.950012,709.610413,277313
2018-09-19,759.150024,772.000000,751.549988,769.900024,723.662537,106981
2018-09-21,768.000000,768.049988,692.299988,745.349976,700.586914,252526
2018-09-24,756.950012,764.000000,738.500000,749.849976,704.816711,358414
2018-09-25,749.849976,772.349976,746.000000,759.650024,714.028198,138845
2018-09-26,763.000000,768.000000,739.200012,747.599976,702.701843,130743
2018-09-27,749.700012,758.900024,737.900024,745.450012,700.680908,106954
2018-09-28,745.000000,755.750000,725.299988,744.950012,700.210999,100590
2018-10-01,748.000000,765.000000,742.700012,760.950012,715.250061,110160
2018-10-03,761.200012,780.049988,744.000000,749.950012,704.910706,156301
